tradingDate,ric,change,percentageChange,lastPrice,totalReturn,fullPrice,netPrice
2025-01-17,.CDCGBI,-0.101,0.0,215.7414,215.7414,121.5033,110.1777
2025-01-20,.CDCGBI,-0.096,0.0,215.6453,215.6453,121.39,110.1014
2025-01-21,.CDCGBI,0.155,0.1,215.7999,215.7999,121.4628,110.1725
2025-01-22,.CDCGBI,0.099,0.0,215.8987,215.8987,121.5115,110.2147
2025-01-23,.CDCGBI,-0.07,0.0,215.8286,215.8286,121.4687,110.1696
2025-01-24,.CDCGBI,-0.103,0.0,215.7256,215.7256,121.4068,110.1075
2025-01-27,.CDCGBI,0.0,0.0,216.1535,216.1535,121.616,110.3022
2025-02-05,.CDCGBI,0.212,0.1,216.3658,216.3658,121.6819,110.3323
2025-02-06,.CDCGBI,0.302,0.1,216.6676,216.6676,121.8465,110.4792
2025-02-07,.CDCGBI,0.072,0.0,216.7391,216.7391,121.8837,110.5073
2025-02-10,.CDCGBI,-0.127,-0.1,216.6117,216.6117,121.803,110.415
2025-02-11,.CDCGBI,0.017,0.0,216.6291,216.6291,121.8107,110.4151
2025-02-12,.CDCGBI,-0.008,0.0,216.6207,216.6207,121.7985,110.4019
2025-02-13,.CDCGBI,0.047,0.0,216.668,216.668,121.8189,110.4175
2025-02-14,.CDCGBI,-0.17,-0.1,216.4977,216.4977,121.7207,110.3208
2025-02-17,.CDCGBI,-0.385,-0.2,216.1127,216.1127,121.4878,110.0956
2025-02-18,.CDCGBI,-0.221,-0.1,215.8922,215.8922,121.3572,109.9729
2025-02-19,.CDCGBI,-0.011,0.0,215.8811,215.8811,121.3425,109.9584
2025-02-20,.CDCGBI,-0.224,-0.1,215.6573,215.6573,121.2162,109.834
2025-02-21,.CDCGBI,-0.397,-0.2,215.2608,215.2608,120.9918,109.6205
2025-02-24,.CDCGBI,-0.678,-0.3,214.5828,214.5828,120.5854,109.244
2025-02-25,.CDCGBI,-0.164,-0.1,214.4187,214.4187,120.4865,109.1505
2025-02-26,.CDCGBI,-0.012,0.0,214.4063,214.4063,120.4728,109.1352
2025-02-27,.CDCGBI,-0.284,-0.1,214.1223,214.1223,120.296,108.9798
2025-02-28,.CDCGBI,-0.014,0.0,214.1086,214.1086,120.2779,108.9639
2025-03-03,.CDCGBI,0.124,0.1,214.2322,214.2322,120.3137,109.0011
2025-03-04,.CDCGBI,0.022,0.0,214.2544,214.2544,120.3193,109.0037
2025-03-05,.CDCGBI,0.054,0.0,214.3084,214.3084,120.3482,109.0227
2025-03-06,.CDCGBI,-0.209,-0.1,214.0993,214.0993,120.2291,108.9062
2025-03-07,.CDCGBI,-0.638,-0.3,213.4613,213.4613,119.8665,108.5687
2025-03-10,.CDCGBI,-0.242,-0.1,213.219,213.219,119.7118,108.4175
2025-03-11,.CDCGBI,-0.656,-0.3,212.5633,212.5633,119.3332,108.0708
2025-03-12,.CDCGBI,0.187,0.1,212.7499,212.7499,119.4272,108.1581
2025-03-13,.CDCGBI,0.087,0.0,212.8371,212.8371,119.4699,108.1942
2025-03-14,.CDCGBI,0.006,0.0,212.8431,212.8431,119.4702,108.1885
2025-03-17,.CDCGBI,-0.574,-0.3,212.2692,212.2692,119.1132,107.8664
2025-03-18,.CDCGBI,0.045,0.0,212.3143,212.3143,119.1321,107.8808
2025-03-19,.CDCGBI,0.07,0.0,212.384,212.384,119.1688,107.908
2025-03-20,.CDCGBI,0.51,0.2,212.8936,212.8936,119.4483,108.1616
2025-03-21,.CDCGBI,0.127,0.1,213.021,213.021,119.5066,108.2185
2025-03-24,.CDCGBI,-0.011,0.0,213.0097,213.0097,119.4538,108.1862
2025-03-25,.CDCGBI,0.32,0.2,213.33,213.33,119.6137,108.3424
2025-03-26,.CDCGBI,0.145,0.1,213.475,213.475,119.6818,108.4084
2025-03-27,.CDCGBI,0.091,0.0,213.5658,213.5658,119.7163,108.4463
2025-03-28,.CDCGBI,-0.002,0.0,213.5642,213.5642,119.6942,108.4367
2025-03-31,.CDCGBI,0.088,0.0,213.6524,213.6524,119.7223,108.4557
2025-04-01,.CDCGBI,0.114,0.1,213.7659,213.7659,119.779,108.5053
2025-04-02,.CDCGBI,0.332,0.2,214.098,214.098,119.9637,108.6671
2025-04-03,.CDCGBI,0.0,0.0,215.1448,215.1448,120.5424,109.1961
2025-04-07,.CDCGBI,1.156,0.5,216.3012,216.3012,121.1897,109.7551
2025-04-08,.CDCGBI,-0.389,-0.2,215.912,215.912,120.9599,109.5464
2025-04-09,.CDCGBI,0.018,0.0,215.9301,215.9301,120.9667,109.547
2025-04-10,.CDCGBI,-0.127,-0.1,215.8036,215.8036,120.8935,109.4733
2025-04-11,.CDCGBI,-0.016,0.0,215.7878,215.7878,120.8797,109.4565
2025-04-14,.CDCGBI,-0.019,0.0,215.769,215.769,120.8318,109.4207
2025-04-15,.CDCGBI,0.041,0.0,215.8104,215.8104,120.8507,109.4332
2025-04-16,.CDCGBI,0.106,0.0,215.9163,215.9163,120.9049,109.4789
2025-04-17,.CDCGBI,-0.1,0.0,215.8167,215.8167,120.8454,109.419
2025-04-18,.CDCGBI,-0.053,0.0,215.7639,215.7639,120.8117,109.3832
2025-04-21,.CDCGBI,-0.064,0.0,215.7004,215.7004,120.7487,109.3244
2025-04-22,.CDCGBI,0.074,0.0,215.7746,215.7746,120.7817,109.3538
2025-04-23,.CDCGBI,-0.129,-0.1,215.6458,215.6458,120.7044,109.2789
2025-04-24,.CDCGBI,-0.012,0.0,215.6337,215.6337,120.6909,109.2639
2025-04-25,.CDCGBI,0.05,0.0,215.6833,215.6833,120.7169,109.2807
2025-04-28,.CDCGBI,0.181,0.1,215.8646,215.8646,120.7552,109.3477
2025-04-29,.CDCGBI,0.284,0.1,216.1487,216.1487,120.9042,109.4849
2025-04-30,.CDCGBI,-216.326,-100.0,216.3255,0.0,0.0,0.0
2025-05-06,.CDCGBI,216.499,,216.4992,216.4992,121.0839,109.6043
2025-05-07,.CDCGBI,-0.094,0.0,216.405,216.405,121.0288,109.5474
2025-05-08,.CDCGBI,0.202,0.1,216.607,216.607,121.138,109.6423
2025-05-09,.CDCGBI,0.111,0.1,216.7178,216.7178,121.1953,109.6904
2025-05-12,.CDCGBI,-0.406,-0.2,216.3116,216.3116,120.9547,109.4564
2025-05-13,.CDCGBI,0.071,0.0,216.383,216.383,120.9776,109.4844
2025-05-14,.CDCGBI,0.008,0.0,216.3905,216.3905,120.9756,109.4796
2025-05-15,.CDCGBI,0.035,0.0,216.4253,216.4253,120.987,109.4888
2025-05-16,.CDCGBI,-0.083,0.0,216.3424,216.3424,120.9208,109.4378
2025-05-19,.CDCGBI,0.134,0.1,216.4766,216.4766,120.971,109.4806
2025-05-20,.CDCGBI,0.078,0.0,216.5545,216.5545,121.0126,109.512
2025-05-21,.CDCGBI,0.017,0.0,216.5712,216.5712,121.0202,109.5119
2025-05-22,.CDCGBI,0.065,0.0,216.6358,216.6358,121.0481,109.5364
2025-05-23,.CDCGBI,0.023,0.0,216.6586,216.6586,121.0575,109.5395
2025-05-26,.CDCGBI,0.089,0.0,216.7472,216.7472,121.0779,109.559
